response_row_id,test_id,total_questions,answers_json,is_complete,time_per_question_s,total_time_s,shuffled_question_order
1249,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""1"":[""D""],""2"":[""A""],""3"":[""A""],""4"":[""A""],""5"":[""C""],""6"":[""B""],""9"":[""C""],""10"":[""D""],""12"":[""A""],""13"":[""A""],""14"":[""D""],""15"":[""C""],""16"":[""B""],""17"":[""B""],""18"":[""D""],""19"":[""B""],""20"":[""A""],""21"":[""A""],""22"":[""C""],""23"":[""B""],""24"":[""A""],""25"":[""B""],""26"":[""C""],""27"":[""A""],""28"":[""D""],""30"":[""A""],""31"":[""B""]}",No,"{""1"":145.06,""2"":40.196,""3"":53.368,""4"":151.166,""5"":210.759,""6"":45.515,""9"":8.418,""10"":46.969,""12"":73.596,""13"":114.758,""14"":269.951,""15"":52.786,""16"":51.923,""17"":50.038,""18"":97.143,""19"":86.2,""20"":132.874,""21"":64.258,""22"":111.14,""23"":13.786,""24"":86.536,""25"":62.054,""26"":7.761,""27"":95.161,""28"":57.222,""30"":69.6,""31"":56.677}",2254.915,"[4,6,3,25,27,12,15,10,17,28,19,20,18,1,16,13,2,5,14,30,21,22,24,31,26,23,9,7,11,8,29]"
1250,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""1"":[""D""],""2"":[""A""],""3"":[""A""],""4"":[""A""],""5"":[""C""],""6"":[""B""],""7"":[""B""],""9"":[""C""],""10"":[""D""],""12"":[""A""],""13"":[""A""],""14"":[""D""],""15"":[""C""],""16"":[""B""],""17"":[""B""],""18"":[""D""],""19"":[""B""],""20"":[""A""],""21"":[""A""],""22"":[""C""],""23"":[""B""],""24"":[""A""],""25"":[""B""],""26"":[""C""],""27"":[""A""],""28"":[""D""],""30"":[""A""],""31"":[""B""]}",No,"{""1"":145.06,""2"":40.196,""3"":53.368,""4"":151.166,""5"":210.759,""6"":45.515,""7"":20.108,""9"":8.418,""10"":46.969,""12"":73.596,""13"":114.758,""14"":269.951,""15"":52.786,""16"":51.923,""17"":50.038,""18"":97.143,""19"":86.2,""20"":132.874,""21"":64.258,""22"":111.14,""23"":13.786,""24"":86.536,""25"":62.054,""26"":7.761,""27"":95.161,""28"":57.222,""30"":69.6,""31"":56.677}",2275.023,"[4,6,3,25,27,12,15,10,17,28,19,20,18,1,16,13,2,5,14,30,21,22,24,31,26,23,9,7,11,8,29]"
1251,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""1"":[""D""],""2"":[""A""],""3"":[""A""],""4"":[""A""],""5"":[""C""],""6"":[""B""],""7"":[""B""],""9"":[""C""],""10"":[""D""],""11"":[""D""],""12"":[""A""],""13"":[""A""],""14"":[""D""],""15"":[""C""],""16"":[""B""],""17"":[""B""],""18"":[""D""],""19"":[""B""],""20"":[""A""],""21"":[""A""],""22"":[""C""],""23"":[""B""],""24"":[""A""],""25"":[""B""],""26"":[""C""],""27"":[""A""],""28"":[""D""],""30"":[""A""],""31"":[""B""]}",No,"{""1"":145.06,""2"":40.196,""3"":53.368,""4"":151.166,""5"":210.759,""6"":45.515,""7"":20.108,""9"":8.418,""10"":46.969,""11"":15.288,""12"":73.596,""13"":114.758,""14"":269.951,""15"":52.786,""16"":51.923,""17"":50.038,""18"":97.143,""19"":86.2,""20"":132.874,""21"":64.258,""22"":111.14,""23"":13.786,""24"":86.536,""25"":62.054,""26"":7.761,""27"":95.161,""28"":57.222,""30"":69.6,""31"":56.677}",2290.311,"[4,6,3,25,27,12,15,10,17,28,19,20,18,1,16,13,2,5,14,30,21,22,24,31,26,23,9,7,11,8,29]"
1252,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""1"":[""D""],""2"":[""A""],""3"":[""A""],""4"":[""A""],""5"":[""C""],""6"":[""B""],""7"":[""B""],""8"":[""A""],""9"":[""C""],""10"":[""D""],""11"":[""D""],""12"":[""A""],""13"":[""A""],""14"":[""D""],""15"":[""C""],""16"":[""B""],""17"":[""B""],""18"":[""D""],""19"":[""B""],""20"":[""A""],""21"":[""A""],""22"":[""C""],""23"":[""B""],""24"":[""A""],""25"":[""B""],""26"":[""C""],""27"":[""A""],""28"":[""D""],""30"":[""A""],""31"":[""B""]}",No,"{""1"":145.06,""2"":40.196,""3"":53.368,""4"":151.166,""5"":210.759,""6"":45.515,""7"":20.108,""8"":6.15,""9"":8.418,""10"":46.969,""11"":15.288,""12"":73.596,""13"":114.758,""14"":269.951,""15"":52.786,""16"":51.923,""17"":50.038,""18"":97.143,""19"":86.2,""20"":132.874,""21"":64.258,""22"":111.14,""23"":13.786,""24"":86.536,""25"":62.054,""26"":7.761,""27"":95.161,""28"":57.222,""30"":69.6,""31"":56.677}",2296.461,"[4,6,3,25,27,12,15,10,17,28,19,20,18,1,16,13,2,5,14,30,21,22,24,31,26,23,9,7,11,8,29]"
1253,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""1"":[""D""],""2"":[""A""],""3"":[""A""],""4"":[""A""],""5"":[""C""],""6"":[""B""],""7"":[""B""],""8"":[""A""],""9"":[""C""],""10"":[""D""],""11"":[""D""],""12"":[""A""],""13"":[""A""],""14"":[""D""],""15"":[""C""],""16"":[""B""],""17"":[""B""],""18"":[""D""],""19"":[""B""],""20"":[""A""],""21"":[""A""],""22"":[""C""],""23"":[""B""],""24"":[""A""],""25"":[""B""],""26"":[""C""],""27"":[""A""],""28"":[""D""],""29"":[""A""],""30"":[""A""],""31"":[""B""]}",Yes,"{""1"":145.06,""2"":40.196,""3"":53.368,""4"":151.166,""5"":210.759,""6"":45.515,""7"":20.108,""8"":6.15,""9"":8.418,""10"":46.969,""11"":15.288,""12"":73.596,""13"":114.758,""14"":269.951,""15"":52.786,""16"":51.923,""17"":50.038,""18"":97.143,""19"":86.2,""20"":132.874,""21"":64.258,""22"":111.14,""23"":13.786,""24"":86.536,""25"":62.054,""26"":7.761,""27"":95.161,""28"":57.222,""29"":15.017,""30"":69.6,""31"":56.677}",2311.478,"[4,6,3,25,27,12,15,10,17,28,19,20,18,1,16,13,2,5,14,30,21,22,24,31,26,23,9,7,11,8,29]"
1254,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""15"":[""C""],""20"":[""B""],""26"":[""C""],""27"":[""C""],""30"":[""C""]}",No,"{""15"":119.751,""20"":209.008,""26"":44.449,""27"":79.456,""30"":87.168}",539.832,"[20,27,30,26,15,16,28,10,5,29,25,23,19,24,7,9,13,21,17,14,8,11,4,18,31,12,22,6,2,3,1]"
1255,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""15"":[""C""],""16"":[""B""],""20"":[""B""],""26"":[""C""],""27"":[""C""],""30"":[""C""]}",No,"{""15"":119.751,""16"":67.376,""20"":209.008,""26"":44.449,""27"":79.456,""30"":87.168}",607.208,"[20,27,30,26,15,16,28,10,5,29,25,23,19,24,7,9,13,21,17,14,8,11,4,18,31,12,22,6,2,3,1]"
1256,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""15"":[""C""],""16"":[""B""],""20"":[""B""],""26"":[""C""],""27"":[""C""],""28"":[""D""],""30"":[""C""]}",No,"{""15"":119.751,""16"":67.376,""20"":209.008,""26"":44.449,""27"":79.456,""28"":86.904,""30"":87.168}",694.112,"[20,27,30,26,15,16,28,10,5,29,25,23,19,24,7,9,13,21,17,14,8,11,4,18,31,12,22,6,2,3,1]"
1257,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""10"":[""D""],""15"":[""C""],""16"":[""B""],""20"":[""B""],""26"":[""C""],""27"":[""C""],""28"":[""D""],""30"":[""C""]}",No,"{""10"":48.426,""15"":119.751,""16"":67.376,""20"":209.008,""26"":44.449,""27"":79.456,""28"":86.904,""30"":87.168}",742.538,"[20,27,30,26,15,16,28,10,5,29,25,23,19,24,7,9,13,21,17,14,8,11,4,18,31,12,22,6,2,3,1]"
1258,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""5"":[""C""],""10"":[""D""],""15"":[""C""],""16"":[""B""],""20"":[""B""],""26"":[""C""],""27"":[""C""],""28"":[""D""],""30"":[""C""]}",No,"{""5"":56.047,""10"":48.426,""15"":119.751,""16"":67.376,""20"":209.008,""26"":44.449,""27"":79.456,""28"":86.904,""30"":87.168}",798.585,"[20,27,30,26,15,16,28,10,5,29,25,23,19,24,7,9,13,21,17,14,8,11,4,18,31,12,22,6,2,3,1]"
1259,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""5"":[""C""],""10"":[""D""],""15"":[""C""],""16"":[""B""],""20"":[""B""],""26"":[""C""],""27"":[""C""],""28"":[""D""],""29"":[""D""],""30"":[""C""]}",No,"{""5"":56.047,""10"":48.426,""15"":119.751,""16"":67.376,""20"":209.008,""26"":44.449,""27"":79.456,""28"":86.904,""29"":137.348,""30"":87.168}",935.933,"[20,27,30,26,15,16,28,10,5,29,25,23,19,24,7,9,13,21,17,14,8,11,4,18,31,12,22,6,2,3,1]"
1260,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""5"":[""C""],""10"":[""D""],""15"":[""C""],""16"":[""B""],""20"":[""B""],""25"":[""B""],""26"":[""C""],""27"":[""C""],""28"":[""D""],""29"":[""D""],""30"":[""C""]}",No,"{""5"":56.047,""10"":48.426,""15"":119.751,""16"":67.376,""20"":209.008,""25"":38.543,""26"":44.449,""27"":79.456,""28"":86.904,""29"":137.348,""30"":87.168}",974.476,"[20,27,30,26,15,16,28,10,5,29,25,23,19,24,7,9,13,21,17,14,8,11,4,18,31,12,22,6,2,3,1]"
1261,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""5"":[""C""],""10"":[""D""],""15"":[""C""],""16"":[""B""],""20"":[""B""],""23"":[""D""],""25"":[""B""],""26"":[""C""],""27"":[""C""],""28"":[""D""],""29"":[""D""],""30"":[""C""]}",No,"{""5"":56.047,""10"":48.426,""15"":119.751,""16"":67.376,""20"":209.008,""23"":66.784,""25"":38.543,""26"":44.449,""27"":79.456,""28"":86.904,""29"":137.348,""30"":87.168}",1041.26,"[20,27,30,26,15,16,28,10,5,29,25,23,19,24,7,9,13,21,17,14,8,11,4,18,31,12,22,6,2,3,1]"
1262,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""22"":[""B""]}",No,"{""22"":219.213}",219.213,"[22,13,6,26,18,10,29,15,11,24,30,7,14,20,16,23,19,27,9,12,2,8,3,28,21,31,4,5,25,1,17]"
1263,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""5"":[""C""],""10"":[""D""],""15"":[""C""],""16"":[""B""],""19"":[""C""],""20"":[""B""],""23"":[""D""],""25"":[""B""],""26"":[""C""],""27"":[""C""],""28"":[""D""],""29"":[""D""],""30"":[""C""]}",No,"{""5"":56.047,""10"":48.426,""15"":119.751,""16"":67.376,""19"":146.577,""20"":209.008,""23"":66.784,""25"":38.543,""26"":44.449,""27"":79.456,""28"":86.904,""29"":137.348,""30"":87.168}",1187.837,"[20,27,30,26,15,16,28,10,5,29,25,23,19,24,7,9,13,21,17,14,8,11,4,18,31,12,22,6,2,3,1]"
1264,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""5"":[""C""],""10"":[""D""],""15"":[""C""],""16"":[""B""],""19"":[""C""],""20"":[""B""],""23"":[""D""],""24"":[""C""],""25"":[""B""],""26"":[""C""],""27"":[""C""],""28"":[""D""],""29"":[""D""],""30"":[""C""]}",No,"{""5"":56.047,""10"":48.426,""15"":119.751,""16"":67.376,""19"":146.577,""20"":209.008,""23"":66.784,""24"":55.136,""25"":38.543,""26"":44.449,""27"":79.456,""28"":86.904,""29"":137.348,""30"":87.168}",1242.973,"[20,27,30,26,15,16,28,10,5,29,25,23,19,24,7,9,13,21,17,14,8,11,4,18,31,12,22,6,2,3,1]"
1265,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""13"":[""A""],""22"":[""B""]}",No,"{""13"":214.646,""22"":219.213}",433.859,"[22,13,6,26,18,10,29,15,11,24,30,7,14,20,16,23,19,27,9,12,2,8,3,28,21,31,4,5,25,1,17]"
1266,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""5"":[""C""],""7"":[""D""],""10"":[""D""],""15"":[""C""],""16"":[""B""],""19"":[""C""],""20"":[""B""],""23"":[""D""],""24"":[""C""],""25"":[""B""],""26"":[""C""],""27"":[""C""],""28"":[""D""],""29"":[""D""],""30"":[""C""]}",No,"{""5"":56.047,""7"":91.976,""10"":48.426,""15"":119.751,""16"":67.376,""19"":146.577,""20"":209.008,""23"":66.784,""24"":55.136,""25"":38.543,""26"":44.449,""27"":79.456,""28"":86.904,""29"":137.348,""30"":87.168}",1334.949,"[20,27,30,26,15,16,28,10,5,29,25,23,19,24,7,9,13,21,17,14,8,11,4,18,31,12,22,6,2,3,1]"
1267,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""6"":[""D""],""13"":[""A""],""22"":[""B""]}",No,"{""6"":75.537,""13"":214.646,""22"":219.213}",509.396,"[22,13,6,26,18,10,29,15,11,24,30,7,14,20,16,23,19,27,9,12,2,8,3,28,21,31,4,5,25,1,17]"
1268,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""5"":[""C""],""7"":[""D""],""9"":[""A""],""10"":[""D""],""15"":[""C""],""16"":[""B""],""19"":[""C""],""20"":[""B""],""23"":[""D""],""24"":[""C""],""25"":[""B""],""26"":[""C""],""27"":[""C""],""28"":[""D""],""29"":[""D""],""30"":[""C""]}",No,"{""5"":56.047,""7"":91.976,""9"":93.745,""10"":48.426,""15"":119.751,""16"":67.376,""19"":146.577,""20"":209.008,""23"":66.784,""24"":55.136,""25"":38.543,""26"":44.449,""27"":79.456,""28"":86.904,""29"":137.348,""30"":87.168}",1428.694,"[20,27,30,26,15,16,28,10,5,29,25,23,19,24,7,9,13,21,17,14,8,11,4,18,31,12,22,6,2,3,1]"
1269,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""6"":[""D""],""13"":[""A""],""22"":[""B""],""26"":[""C""]}",No,"{""6"":75.537,""13"":214.646,""22"":219.213,""26"":116.556}",625.952,"[22,13,6,26,18,10,29,15,11,24,30,7,14,20,16,23,19,27,9,12,2,8,3,28,21,31,4,5,25,1,17]"
1270,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""4"":[""C""]}",No,"{""4"":60.208}",162.079,"[4,8,22,26,15,21,9,18,19,10,5,6,28,23,7,2,29,25,16,31,12,24,17,11,14,27,3,1,20,13,30]"
1271,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""5"":[""C""],""7"":[""D""],""9"":[""A""],""10"":[""D""],""13"":[""D""],""15"":[""C""],""16"":[""B""],""19"":[""C""],""20"":[""B""],""23"":[""D""],""24"":[""C""],""25"":[""B""],""26"":[""C""],""27"":[""C""],""28"":[""D""],""29"":[""D""],""30"":[""C""]}",No,"{""5"":56.047,""7"":91.976,""9"":93.745,""10"":48.426,""13"":116.046,""15"":119.751,""16"":67.376,""19"":146.577,""20"":209.008,""23"":66.784,""24"":55.136,""25"":38.543,""26"":44.449,""27"":79.456,""28"":86.904,""29"":137.348,""30"":87.168}",1544.74,"[20,27,30,26,15,16,28,10,5,29,25,23,19,24,7,9,13,21,17,14,8,11,4,18,31,12,22,6,2,3,1]"
1272,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""5"":[""C""],""7"":[""D""],""9"":[""A""],""10"":[""D""],""13"":[""D""],""15"":[""C""],""16"":[""B""],""19"":[""C""],""20"":[""B""],""21"":[""C""],""23"":[""D""],""24"":[""C""],""25"":[""B""],""26"":[""C""],""27"":[""C""],""28"":[""D""],""29"":[""D""],""30"":[""C""]}",No,"{""5"":56.047,""7"":91.976,""9"":93.745,""10"":48.426,""13"":116.046,""15"":119.751,""16"":67.376,""19"":146.577,""20"":209.008,""21"":39.801,""23"":66.784,""24"":55.136,""25"":38.543,""26"":44.449,""27"":79.456,""28"":86.904,""29"":137.348,""30"":87.168}",1584.541,"[20,27,30,26,15,16,28,10,5,29,25,23,19,24,7,9,13,21,17,14,8,11,4,18,31,12,22,6,2,3,1]"
1273,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""4"":[""C""],""8"":[""A""]}",No,"{""4"":60.208,""8"":54.928}",217.007,"[4,8,22,26,15,21,9,18,19,10,5,6,28,23,7,2,29,25,16,31,12,24,17,11,14,27,3,1,20,13,30]"
1274,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""6"":[""D""],""13"":[""A""],""18"":[""B""],""22"":[""B""],""26"":[""C""]}",No,"{""6"":75.537,""13"":214.646,""18"":107.535,""22"":219.213,""26"":116.556}",733.487,"[22,13,6,26,18,10,29,15,11,24,30,7,14,20,16,23,19,27,9,12,2,8,3,28,21,31,4,5,25,1,17]"
1275,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""5"":[""C""],""7"":[""D""],""9"":[""A""],""10"":[""D""],""13"":[""D""],""15"":[""C""],""16"":[""B""],""17"":[""B""],""19"":[""C""],""20"":[""B""],""21"":[""C""],""23"":[""D""],""24"":[""C""],""25"":[""B""],""26"":[""C""],""27"":[""C""],""28"":[""D""],""29"":[""D""],""30"":[""C""]}",No,"{""5"":56.047,""7"":91.976,""9"":93.745,""10"":48.426,""13"":116.046,""15"":119.751,""16"":67.376,""17"":34.082,""19"":146.577,""20"":209.008,""21"":39.801,""23"":66.784,""24"":55.136,""25"":38.543,""26"":44.449,""27"":79.456,""28"":86.904,""29"":137.348,""30"":87.168}",1618.623,"[20,27,30,26,15,16,28,10,5,29,25,23,19,24,7,9,13,21,17,14,8,11,4,18,31,12,22,6,2,3,1]"
1276,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""4"":[""C""],""8"":[""A""],""22"":[""A""]}",No,"{""4"":60.208,""8"":54.928,""22"":53.04}",270.047,"[4,8,22,26,15,21,9,18,19,10,5,6,28,23,7,2,29,25,16,31,12,24,17,11,14,27,3,1,20,13,30]"
1277,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""4"":[""C""],""8"":[""A""],""22"":[""A""],""26"":[""C""]}",No,"{""4"":60.208,""8"":54.928,""22"":53.04,""26"":6.975}",277.022,"[4,8,22,26,15,21,9,18,19,10,5,6,28,23,7,2,29,25,16,31,12,24,17,11,14,27,3,1,20,13,30]"
1278,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""5"":[""C""],""7"":[""D""],""9"":[""A""],""10"":[""D""],""13"":[""D""],""14"":[""D""],""15"":[""C""],""16"":[""B""],""17"":[""B""],""19"":[""C""],""20"":[""B""],""21"":[""C""],""23"":[""D""],""24"":[""C""],""25"":[""B""],""26"":[""C""],""27"":[""C""],""28"":[""D""],""29"":[""D""],""30"":[""C""]}",No,"{""5"":56.047,""7"":91.976,""9"":93.745,""10"":48.426,""13"":116.046,""14"":75.119,""15"":119.751,""16"":67.376,""17"":34.082,""19"":146.577,""20"":209.008,""21"":39.801,""23"":66.784,""24"":55.136,""25"":38.543,""26"":44.449,""27"":79.456,""28"":86.904,""29"":137.348,""30"":87.168}",1693.742,"[20,27,30,26,15,16,28,10,5,29,25,23,19,24,7,9,13,21,17,14,8,11,4,18,31,12,22,6,2,3,1]"
1279,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""5"":[""C""],""7"":[""D""],""8"":[""A""],""9"":[""A""],""10"":[""D""],""13"":[""D""],""14"":[""D""],""15"":[""C""],""16"":[""B""],""17"":[""B""],""19"":[""C""],""20"":[""B""],""21"":[""C""],""23"":[""D""],""24"":[""C""],""25"":[""B""],""26"":[""C""],""27"":[""C""],""28"":[""D""],""29"":[""D""],""30"":[""C""]}",No,"{""5"":56.047,""7"":91.976,""8"":22.222,""9"":93.745,""10"":48.426,""13"":116.046,""14"":75.119,""15"":119.751,""16"":67.376,""17"":34.082,""19"":146.577,""20"":209.008,""21"":39.801,""23"":66.784,""24"":55.136,""25"":38.543,""26"":44.449,""27"":79.456,""28"":86.904,""29"":137.348,""30"":87.168}",1715.964,"[20,27,30,26,15,16,28,10,5,29,25,23,19,24,7,9,13,21,17,14,8,11,4,18,31,12,22,6,2,3,1]"
1280,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""6"":[""D""],""10"":[""C""],""13"":[""A""],""18"":[""B""],""22"":[""B""],""26"":[""C""]}",No,"{""6"":75.537,""10"":113.36,""13"":214.646,""18"":107.535,""22"":219.213,""26"":116.556}",846.847,"[22,13,6,26,18,10,29,15,11,24,30,7,14,20,16,23,19,27,9,12,2,8,3,28,21,31,4,5,25,1,17]"
1281,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""5"":[""C""],""7"":[""D""],""8"":[""A""],""9"":[""A""],""10"":[""D""],""11"":[""C""],""13"":[""D""],""14"":[""D""],""15"":[""C""],""16"":[""B""],""17"":[""B""],""19"":[""C""],""20"":[""B""],""21"":[""C""],""23"":[""D""],""24"":[""C""],""25"":[""B""],""26"":[""C""],""27"":[""C""],""28"":[""D""],""29"":[""D""],""30"":[""C""]}",No,"{""5"":56.047,""7"":91.976,""8"":22.222,""9"":93.745,""10"":48.426,""11"":18.833,""13"":116.046,""14"":75.119,""15"":119.751,""16"":67.376,""17"":34.082,""19"":146.577,""20"":209.008,""21"":39.801,""23"":66.784,""24"":55.136,""25"":38.543,""26"":44.449,""27"":79.456,""28"":86.904,""29"":137.348,""30"":87.168}",1734.797,"[20,27,30,26,15,16,28,10,5,29,25,23,19,24,7,9,13,21,17,14,8,11,4,18,31,12,22,6,2,3,1]"
1282,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""4"":[""C""],""8"":[""A""],""15"":[""C""],""22"":[""A""],""26"":[""C""]}",No,"{""4"":60.208,""8"":54.928,""15"":89.265,""22"":53.04,""26"":6.975}",366.287,"[4,8,22,26,15,21,9,18,19,10,5,6,28,23,7,2,29,25,16,31,12,24,17,11,14,27,3,1,20,13,30]"
1283,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""4"":[""C""],""5"":[""C""],""7"":[""D""],""8"":[""A""],""9"":[""A""],""10"":[""D""],""11"":[""C""],""13"":[""D""],""14"":[""D""],""15"":[""C""],""16"":[""B""],""17"":[""B""],""19"":[""C""],""20"":[""B""],""21"":[""C""],""23"":[""D""],""24"":[""C""],""25"":[""B""],""26"":[""C""],""27"":[""C""],""28"":[""D""],""29"":[""D""],""30"":[""C""]}",No,"{""4"":33.088,""5"":56.047,""7"":91.976,""8"":22.222,""9"":93.745,""10"":48.426,""11"":18.833,""13"":116.046,""14"":75.119,""15"":119.751,""16"":67.376,""17"":34.082,""19"":146.577,""20"":209.008,""21"":39.801,""23"":66.784,""24"":55.136,""25"":38.543,""26"":44.449,""27"":79.456,""28"":86.904,""29"":137.348,""30"":87.168}",1767.885,"[20,27,30,26,15,16,28,10,5,29,25,23,19,24,7,9,13,21,17,14,8,11,4,18,31,12,22,6,2,3,1]"
1284,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""4"":[""C""],""5"":[""C""],""7"":[""D""],""8"":[""A""],""9"":[""A""],""10"":[""D""],""11"":[""C""],""13"":[""D""],""14"":[""D""],""15"":[""C""],""16"":[""B""],""17"":[""B""],""18"":[""B""],""19"":[""C""],""20"":[""B""],""21"":[""C""],""23"":[""D""],""24"":[""C""],""25"":[""B""],""26"":[""C""],""27"":[""C""],""28"":[""D""],""29"":[""D""],""30"":[""C""]}",No,"{""4"":33.088,""5"":56.047,""7"":91.976,""8"":22.222,""9"":93.745,""10"":48.426,""11"":18.833,""13"":116.046,""14"":75.119,""15"":119.751,""16"":67.376,""17"":34.082,""18"":26.608,""19"":146.577,""20"":209.008,""21"":39.801,""23"":66.784,""24"":55.136,""25"":38.543,""26"":44.449,""27"":79.456,""28"":86.904,""29"":137.348,""30"":87.168}",1794.493,"[20,27,30,26,15,16,28,10,5,29,25,23,19,24,7,9,13,21,17,14,8,11,4,18,31,12,22,6,2,3,1]"
1285,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""6"":[""D""],""10"":[""C""],""13"":[""A""],""18"":[""B""],""22"":[""B""],""26"":[""C""],""29"":[""A""]}",No,"{""6"":75.537,""10"":113.36,""13"":214.646,""18"":107.535,""22"":219.213,""26"":116.556,""29"":82.018}",928.865,"[22,13,6,26,18,10,29,15,11,24,30,7,14,20,16,23,19,27,9,12,2,8,3,28,21,31,4,5,25,1,17]"
1286,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""4"":[""C""],""8"":[""A""],""15"":[""C""],""21"":[""C""],""22"":[""A""],""26"":[""C""]}",No,"{""4"":60.208,""8"":54.928,""15"":89.265,""21"":68.544,""22"":53.04,""26"":6.975}",434.831,"[4,8,22,26,15,21,9,18,19,10,5,6,28,23,7,2,29,25,16,31,12,24,17,11,14,27,3,1,20,13,30]"
1287,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""4"":[""C""],""5"":[""C""],""7"":[""D""],""8"":[""A""],""9"":[""A""],""10"":[""D""],""11"":[""C""],""13"":[""D""],""14"":[""D""],""15"":[""C""],""16"":[""B""],""17"":[""B""],""18"":[""B""],""19"":[""C""],""20"":[""B""],""21"":[""C""],""23"":[""D""],""24"":[""C""],""25"":[""B""],""26"":[""C""],""27"":[""C""],""28"":[""D""],""29"":[""D""],""30"":[""C""],""31"":[""B""]}",No,"{""4"":33.088,""5"":56.047,""7"":91.976,""8"":22.222,""9"":93.745,""10"":48.426,""11"":18.833,""13"":116.046,""14"":75.119,""15"":119.751,""16"":67.376,""17"":34.082,""18"":26.608,""19"":146.577,""20"":209.008,""21"":39.801,""23"":66.784,""24"":55.136,""25"":38.543,""26"":44.449,""27"":79.456,""28"":86.904,""29"":137.348,""30"":87.168,""31"":19.256}",1813.749,"[20,27,30,26,15,16,28,10,5,29,25,23,19,24,7,9,13,21,17,14,8,11,4,18,31,12,22,6,2,3,1]"
1288,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""4"":[""C""],""5"":[""C""],""7"":[""D""],""8"":[""A""],""9"":[""A""],""10"":[""D""],""11"":[""C""],""12"":[""B""],""13"":[""D""],""14"":[""D""],""15"":[""C""],""16"":[""B""],""17"":[""B""],""18"":[""B""],""19"":[""C""],""20"":[""B""],""21"":[""C""],""23"":[""D""],""24"":[""C""],""25"":[""B""],""26"":[""C""],""27"":[""C""],""28"":[""D""],""29"":[""D""],""30"":[""C""],""31"":[""B""]}",No,"{""4"":33.088,""5"":56.047,""7"":91.976,""8"":22.222,""9"":93.745,""10"":48.426,""11"":18.833,""12"":15.328,""13"":116.046,""14"":75.119,""15"":119.751,""16"":67.376,""17"":34.082,""18"":26.608,""19"":146.577,""20"":209.008,""21"":39.801,""23"":66.784,""24"":55.136,""25"":38.543,""26"":44.449,""27"":79.456,""28"":86.904,""29"":137.348,""30"":87.168,""31"":19.256}",1829.077,"[20,27,30,26,15,16,28,10,5,29,25,23,19,24,7,9,13,21,17,14,8,11,4,18,31,12,22,6,2,3,1]"
1289,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""6"":[""D""],""10"":[""C""],""13"":[""A""],""15"":[""C""],""18"":[""B""],""22"":[""B""],""26"":[""C""],""29"":[""A""]}",No,"{""6"":75.537,""10"":113.36,""13"":214.646,""15"":67.466,""18"":107.535,""22"":219.213,""26"":116.556,""29"":82.018}",996.331,"[22,13,6,26,18,10,29,15,11,24,30,7,14,20,16,23,19,27,9,12,2,8,3,28,21,31,4,5,25,1,17]"
1290,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""4"":[""C""],""8"":[""A""],""9"":[""C""],""15"":[""C""],""21"":[""C""],""22"":[""A""],""26"":[""C""]}",No,"{""4"":60.208,""8"":54.928,""9"":107.401,""15"":89.265,""21"":68.544,""22"":53.04,""26"":6.975}",542.232,"[4,8,22,26,15,21,9,18,19,10,5,6,28,23,7,2,29,25,16,31,12,24,17,11,14,27,3,1,20,13,30]"
